ID,Expt,ExptA,RefShort,Ref,Location,Lat,Lon,Elev,Biome,System,Subsystem,Method,Area,Vol,Duration,Season,Year,TempMan1,TempMan2,TempMean,TempSD,TempIncr,NutrientsAdded,StressorAdded,AddTrt,AddTrtType,TrtLevel,TrtLevelType,TrtUnits,TrtValue,TrtValueUnits,Rep,LightValue,LightUnits,SamplingDay,GenTime_Days,SamplingDay_Gen,Day,Productivity,NPP sd,ER,ER sd,FluxUnits,MultipleSpecies,TaxonGrp,Taxon,SpeciesName,trophy,TrophicLev,ConsumerPresent,MaxTrophicLev,BodySizeHres,BodySizeHresUnits,BodySize,BodySizeSD,BodySizeUnits,NA,Density,DensitySD,DensityUnit,DensityOU,Biomass,BiomassUnit,BiomassVariance,BiomassVarMeasure,BiomassSD,BiomassOU,Biomass.normalized,Biomass.normalized.unit,abund.type,Notes1,Notes2,PaperEnteredBy,ReviewedBy,EditedBy,DataFromAuthor
1547,65,65,Hoekman 2010,"Hoekman, 2010, Ecology 91:2819-2895","Notre Dame, Indiana, USA",41.700191,-86.237933,NA,Temperate,Freshwater,Natural microcosm,Mesocosm,0.0002,0.01,14,NA,1,active heating,steady state,30,NA,15,yes,no,nutrients,abiotic,elevated,experimental,mg ant carcasses/0.01L,15,mg ant carcasses/0.01L,4,NA,NA,14,1,14,Averaged,NA,,NA,,NA,yes,microbe,Protozoa,NA,H,2,yes,3,NA,NA,NA,NA,NA,NA,1023.118225,1438.476856,ind / L,cells / mL,NA,NA,NA,NA,NA,NA,,,abs,Density variance in biomass variance column,NA,HG,CC,MO,Yes
1550,65,65,Hoekman 2010,"Hoekman, 2010, Ecology 91:2819-2895","Notre Dame, Indiana, USA",41.700191,-86.237933,NA,Temperate,Freshwater,Natural microcosm,Mesocosm,0.0002,0.01,14,NA,1,active heating,steady state,35,NA,25,yes,no,nutrients,abiotic,elevated,experimental,mg ant carcasses/0.01L,15,mg ant carcasses/0.01L,4,NA,NA,14,1,14,Averaged,NA,,NA,,NA,yes,microbe,Protozoa,NA,H,2,yes,3,NA,NA,NA,NA,NA,NA,611.197325,953.2239793,ind / L,cells / mL,NA,NA,NA,NA,NA,NA,,,abs,Density variance in biomass variance column,NA,HG,CC,MO,Yes
1558,66,66,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Alpine/Arctic,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,13,NA,0,no,no,elevation community,biotic,control,control,NA,alpine,type,6,200,umol photons/m2/s,28,1,28,Final,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19E-05,g chla / L,2.99E-05,standard deviation,2.99E-05,ug chla / L,11.9,ug chla/L,abs,NA,NA,MO,NA,NA,NA
1559,66,66,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Alpine/Arctic,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,20,NA,7,no,no,elevation community,biotic,control,control,NA,alpine,type,6,200,umol photons/m2/s,28,1,28,Final,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36E-05,g chla / L,8.70E-05,standard deviation,8.70E-05,ug chla / L,33.6,ug chla/L,abs,NA,NA,MO,NA,NA,NA
1552,66,66,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Alpine/Arctic,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,13,NA,0,no,no,elevation community,biotic,control,control,NA,alpine,type,6,200,umol photons/m2/s,28,2,14,Final,NA,,NA,,NA,yes,zooplankton,zooplankton,Daphia sp and copepods,H,2,no,2,NA,NA,NA,NA,NA,NA,7.375,3.980420832,ind / L,ind / tank,0.000228788,g wet wt / L,9.44E-05,standard deviation,9.44E-05,ug wet wt / tank,0.2287875,mg wet wt/L,abs,NA,NA,MO,NA,NA,NA
1553,66,66,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Alpine/Arctic,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,20,NA,7,no,no,elevation community,biotic,control,control,NA,alpine,type,6,200,umol photons/m2/s,28,2,14,Final,NA,,NA,,NA,yes,zooplankton,zooplankton,Daphia sp and copepods,H,2,no,2,NA,NA,NA,NA,NA,NA,2.375,16.22786955,ind / L,ind / tank,0.000107513,g wet wt / L,7.64E-05,standard deviation,7.64E-05,ug wet wt / tank,0.1075125,mg wet wt/L,abs,NA,NA,MO,NA,NA,NA
1562,67,67,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,13,NA,0,no,no,elevation community,biotic,control,control,NA,alpine+montane,type,6,200,umol photons/m2/s,28,1,28,Final,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34E-05,g chla / L,3.45E-05,standard deviation,3.45E-05,ug chla / L,13.4,ug chla/L,abs,NA,NA,MO,NA,NA,NA
1563,67,67,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,20,NA,7,no,no,elevation community,biotic,control,control,NA,alpine+montane,type,6,200,umol photons/m2/s,28,1,28,Final,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18E-05,g chla / L,8.30E-05,standard deviation,8.30E-05,ug chla / L,31.8,ug chla/L,abs,NA,NA,MO,NA,NA,NA
1556,67,67,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,13,NA,0,no,no,elevation community,biotic,control,control,NA,alpine+montane,type,6,200,umol photons/m2/s,28,2,14,Final,NA,,NA,,NA,yes,zooplankton,zooplankton,Daphia sp and copepods,H,2,no,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000258075,g wet wt / L,9.89E-05,standard deviation,9.89E-05,ug wet wt / tank,0.258075,mg wet wt/L,abs,NA,NA,MO,NA,NA,NA
1557,67,67,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,20,NA,7,no,no,elevation community,biotic,control,control,NA,alpine+montane,type,6,200,umol photons/m2/s,28,2,14,Final,NA,,NA,,NA,yes,zooplankton,zooplankton,Daphia sp and copepods,H,2,no,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000113838,g wet wt / L,9.67E-05,standard deviation,9.67E-05,ug wet wt / tank,0.1138375,mg wet wt/L,abs,NA,NA,MO,NA,NA,NA
1560,68,68,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,13,NA,0,no,no,elevation community,biotic,elevated,experimental,NA,montane,type,6,200,umol photons/m2/s,28,1,28,Final,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50E-05,g chla / L,1.47E-06,standard deviation,1.47E-06,ug chla / L,25,ug chla/L,abs,NA,NA,MO,NA,NA,NA
1561,68,68,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,20,NA,7,no,no,elevation community,biotic,elevated,experimental,NA,montane,type,6,200,umol photons/m2/s,28,1,28,Final,NA,,NA,,NA,yes,phytoplankton,phytoplankton,B,A,1,yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20E-05,g chla / L,8.70E-05,standard deviation,8.70E-05,ug chla / L,32,ug chla/L,abs,NA,NA,MO,NA,NA,NA
1554,68,68,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,13,NA,0,no,no,elevation community,biotic,elevated,experimental,NA,montane,type,6,200,umol photons/m2/s,28,2,14,Final,NA,,NA,,NA,yes,zooplankton,zooplankton,Daphia sp and copepods,H,2,no,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000193888,g wet wt / L,5.62E-05,standard deviation,5.62E-05,ug wet wt / tank,0.1938875,mg wet wt/L,abs,NA,NA,MO,NA,NA,NA
1555,68,68,Holzapfel and Vinebrooke 2005,"Holzapfel and Vinebrooke, 2005, Global Change Biology, 11:2009-2015","Edmonton, AB, Canada",53.544389,-113.490927,2217,Temperate,Freshwater,Lake/Pond,Mesocosm,NA,8,28,Summer,2003,active heating,steady state,20,NA,7,no,no,elevation community,biotic,elevated,experimental,NA,montane,type,6,200,umol photons/m2/s,28,2,14,Final,NA,,NA,,NA,yes,zooplankton,zooplankton,Daphia sp and copepods,H,2,no,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001882,g wet wt / L,0.00012817,standard deviation,0.00012817,ug wet wt / tank,0.1882,mg wet wt/L,abs,NA,NA,MO,NA,NA,NA
1624,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,0,30,0,Initial,NA,,NA,,NA,yes,fungus,Fungi,A,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,g dry wt / m2,0.45,standard error,0.9,NA,0.8,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1625,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0.8,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,30,NA,Final,NA,,NA,,NA,yes,fungus,Fungi,A,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,g dry wt / m2,0.05,standard error,0.1,NA,0.08,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1626,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,19.4,0.6,4.6,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,30,NA,Final,NA,,NA,,NA,yes,fungus,Fungi,A,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,g dry wt / m2,0.12,standard error,0.24,NA,0.79,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1627,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,23.9,1,8.2,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,30,NA,Final,NA,,NA,,NA,yes,fungus,Fungi,A,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,g dry wt / m2,0.22,standard error,0.44,NA,1.1,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1628,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,0,1,0,Initial,NA,,NA,,NA,yes,microalgae,periphyton,A,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,g dry wt / m2,1.81,standard error,3.62,NA,3.74,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1629,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0.8,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microalgae,periphyton,A,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,g dry wt / m2,0.26,standard error,0.52,NA,1.81,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1630,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,19.4,0.6,4.6,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microalgae,periphyton,A,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,g dry wt / m2,0.3,standard error,0.6,NA,0.7,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1631,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,23.9,1,8.2,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microalgae,periphyton,A,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,g dry wt / m2,0.84,standard error,1.68,NA,2.09,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1620,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,0,0.5,0,Initial,NA,,NA,,NA,yes,microbe,bacteria,bacteria,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,g dry wt / m2,0.39,standard error,0.78,NA,2.92,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1644,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,0,1,0,Initial,NA,,NA,,NA,yes,microbe,ciliate,A,H,2,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062,g dry wt / m2,0.03,standard error,0.06,NA,0.062,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1640,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,0,1,0,Initial,NA,,NA,,NA,yes,microbe,Testate amoebae,NA,H,3,no,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,g dry wt / m2,0.9,standard error,1.8,NA,2.58,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1621,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0.8,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,0.5,112,Final,NA,,NA,,NA,yes,microbe,bacteria,bacteria,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,g dry wt / m2,0.35,standard error,0.7,NA,3.82,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1622,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,19.4,0.6,4.6,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,0.5,112,Final,NA,,NA,,NA,yes,microbe,bacteria,bacteria,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31,g dry wt / m2,0.69,standard error,1.38,NA,7.31,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1623,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,23.9,1,8.2,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,0.5,112,Final,NA,,NA,,NA,yes,microbe,bacteria,bacteria,H,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17,g dry wt / m2,1.35,standard error,2.7,NA,9.17,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1645,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0.8,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microbe,ciliate,A,H,2,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,g dry wt / m2,0.11,standard error,0.22,NA,0.13,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1646,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,19.4,0.6,4.6,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microbe,ciliate,A,H,2,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,g dry wt / m2,0.01,standard error,0.02,NA,0.042,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1647,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,23.9,1,8.2,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microbe,ciliate,A,H,2,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079,g dry wt / m2,0.042,standard error,0.084,NA,0.079,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1641,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0.8,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microbe,Testate amoebae,NA,H,3,no,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43,g dry wt / m2,1.44,standard error,2.88,NA,5.43,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1642,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,19.4,0.6,4.6,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microbe,Testate amoebae,NA,H,3,no,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55,g dry wt / m2,1.5,standard error,3,NA,4.55,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1643,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,23.9,1,8.2,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,1,56,Final,NA,,NA,,NA,yes,microbe,Testate amoebae,NA,H,3,no,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39,g dry wt / m2,8.11,standard error,16.22,NA,7.39,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1632,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,0,2,0,Initial,NA,,NA,,NA,yes,phytoplankton,cyanobacteria,NA,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,g dry wt / m2,0.18,standard error,0.36,NA,0.64,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1636,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,0,2,0,Initial,NA,,NA,,NA,yes,phytoplankton,flagellates,NA,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,g dry wt / m2,0.1,standard error,0.2,NA,0.18,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1633,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,14.8,0.8,0,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,2,28,Final,NA,,NA,,NA,yes,phytoplankton,cyanobacteria,NA,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,g dry wt / m2,0.36,standard error,0.72,NA,2.17,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1634,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,19.4,0.6,4.6,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,2,28,Final,NA,,NA,,NA,yes,phytoplankton,cyanobacteria,NA,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,g dry wt / m2,0.29,standard error,0.58,NA,0.58,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
1635,69,69,Jassey et al. 2011,"Jassey et al. 2011, Canadian Journal of Microbiology, 57:226-235","Sur-les-Seignes, Frambouhans-Les Ecorees, France",47.18,6.79,846,Temperate,Terrestrial,Bryophyte,Mesocosm,0.0375,NA,56,Mean,2007,existing human-induced gradient,steady state,23.9,1,8.2,no,no,None,none,NA,control,NA,NA,NA,4,120,umol/cm2/s,56,2,28,Final,NA,,NA,,NA,yes,phytoplankton,cyanobacteria,NA,A,1,yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,g dry wt / m2,0.2,standard error,0.4,NA,0.73,g dry wt / m2,abs,"Temperature ""IS"" is the systems initial state",NA,TR,NA,NA,NA
